index,noise_k,label,pred_origin,pred_my,pred_random,pred_lz,is_equal_my,is_equal_random,is_equal_lz
6-1,19,oak_tree,thresher,thresher,thresher,thresher,True,True,True
6-2,19,pear,goldfish,goldfish,goldfish,goldfish,True,True,True
6-3,19,sunflower,packet,packet,packet,packet,True,True,True
6-4,19,oak_tree,African_elephant,African_elephant,African_elephant,African_elephant,True,True,True
6-5,19,baby,Windsor_tie,nipple,punching_bag,nipple,False,False,False
6-6,19,seal,killer_whale,killer_whale,killer_whale,killer_whale,True,True,True
6-7,19,porcupine,milk_can,milk_can,milk_can,milk_can,True,True,True
6-8,19,oak_tree,lakeside,lakeside,lakeside,lakeside,True,True,True
6-9,19,flatfish,dugong,dugong,dugong,dugong,True,True,True
6-10,19,tulip,bell_pepper,bell_pepper,hip,bell_pepper,True,False,True
6-11,19,ray,dugong,dugong,dugong,dugong,True,True,True
6-12,19,bicycle,fire_screen,fire_screen,unicycle,fire_screen,True,False,True
6-13,19,leopard,leopard,leopard,fox_squirrel,leopard,True,False,True
6-14,19,tractor,milk_can,milk_can,milk_can,milk_can,True,True,True
6-15,19,lion,lion,lion,lion,lion,True,True,True
6-16,19,mountain,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
6-17,19,shark,grey_whale,grey_whale,dugong,grey_whale,True,False,True
6-18,19,butterfly,maraca,maraca,chain_saw,maraca,True,False,True
6-19,19,keyboard,space_bar,space_bar,space_bar,space_bar,True,True,True
7-0,19,caterpillar,vine_snake,vine_snake,vine_snake,vine_snake,True,True,True
7-1,19,train,moving_van,moving_van,moving_van,moving_van,True,True,True
7-2,19,cockroach,tick,tick,tick,tick,True,True,True
7-3,19,bear,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
7-4,19,mouse,langur,langur,langur,langur,True,True,True
7-5,19,snail,gong,gong,gong,gong,True,True,True
7-6,19,clock,barometer,barometer,barometer,barometer,True,True,True
7-7,19,aquarium_fish,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
7-8,19,tank,amphibian,amphibian,amphibian,amphibian,True,True,True
7-9,19,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
7-10,19,kangaroo,lion,lion,lion,lion,True,True,True
7-11,19,house,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
7-12,19,sunflower,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
7-13,19,mountain,dugong,dugong,dugong,planetarium,True,True,False
7-14,19,telephone,cassette_player,cassette_player,cassette_player,cassette_player,True,True,True
7-15,19,bear,brown_bear,brown_bear,brown_bear,brown_bear,True,True,True
7-16,19,boy,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
7-17,19,cockroach,tick,tick,tick,tick,True,True,True
7-18,19,snail,screw,screw,screw,screw,True,True,True
7-19,19,can,sunscreen,sunscreen,sunscreen,sunscreen,True,True,True
8-0,19,couch,maraca,Windsor_tie,Windsor_tie,maraca,False,False,True
8-1,19,bowl,whiskey_jug,whiskey_jug,whiskey_jug,whiskey_jug,True,True,True
8-2,19,cup,goblet,goblet,hourglass,table_lamp,True,False,False
8-3,19,crab,clog,clog,clog,clog,True,True,True
8-4,19,can,pedestal,pedestal,pedestal,pedestal,True,True,True
8-5,19,skunk,Madagascar_cat,Madagascar_cat,Madagascar_cat,Madagascar_cat,True,True,True
8-6,19,mountain,grey_whale,grey_whale,ice_bear,grey_whale,True,False,True
8-7,19,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
8-8,19,hamster,ocarina,ocarina,ocarina,ocarina,True,True,True
8-9,19,sunflower,langur,langur,langur,langur,True,True,True
8-10,19,road,Dandie_Dinmont,Dandie_Dinmont,Dandie_Dinmont,Dandie_Dinmont,True,True,True
8-11,19,baby,sunscreen,sunscreen,whiskey_jug,sunscreen,True,False,True
8-12,19,butterfly,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
8-13,19,lizard,hook,nematode,nematode,nematode,False,False,False
8-14,19,castle,castle,castle,castle,castle,True,True,True
8-15,19,pear,nipple,nipple,nipple,nipple,True,True,True
8-16,19,tulip,strawberry,strawberry,strawberry,strawberry,True,True,True
8-17,19,tiger,jaguar,jaguar,Brabancon_griffon,jaguar,True,False,True
8-18,19,otter,three-toed_sloth,patas,three-toed_sloth,patas,False,True,False
8-19,19,raccoon,langur,langur,langur,gibbon,True,True,False
9-0,19,seal,otter,baboon,grey_whale,polecat,False,False,False
9-1,19,bridge,whiskey_jug,whiskey_jug,gong,whiskey_jug,True,False,True
9-2,19,train,moving_van,moving_van,moving_van,moving_van,True,True,True
9-3,19,sweet_pepper,remote_control,remote_control,remote_control,remote_control,True,True,True
9-4,19,trout,platypus,platypus,platypus,platypus,True,True,True
9-5,19,can,barrel,oil_filter,oil_filter,oil_filter,False,False,False
9-6,19,poppy,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
9-7,19,ray,platypus,platypus,platypus,curly-coated_retriever,True,True,False
9-8,19,snake,rock_python,rock_python,rock_python,rock_python,True,True,True
9-9,19,lion,lion,lion,lion,lion,True,True,True
9-10,19,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
9-11,19,whale,loupe,loupe,loupe,loupe,True,True,True
9-12,19,crab,tick,tick,redbone,tick,True,False,True
9-13,19,bicycle,bicycle-built-for-two,bicycle-built-for-two,bicycle-built-for-two,bicycle-built-for-two,True,True,True
9-14,19,caterpillar,knot,knot,knot,knot,True,True,True
9-15,19,shrew,spider_monkey,spider_monkey,spider_monkey,spider_monkey,True,True,True
9-16,19,pickup_truck,moving_van,moving_van,moving_van,moving_van,True,True,True
9-17,19,shark,sloth_bear,sloth_bear,sloth_bear,sloth_bear,True,True,True
9-18,19,boy,maraca,maraca,panpipe,maraca,True,False,True
9-19,19,girl,torch,torch,torch,torch,True,True,True
10-0,19,wardrobe,milk_can,milk_can,milk_can,upright,True,True,False
10-1,19,tiger,barrel,barrel,barrel,barrel,True,True,True
10-2,19,lizard,banded_gecko,banded_gecko,banded_gecko,banded_gecko,True,True,True
10-3,19,raccoon,Pekinese,Newfoundland,Newfoundland,Newfoundland,False,False,False
10-4,19,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
10-5,19,crocodile,cassette_player,cassette_player,cassette_player,cassette_player,True,True,True
10-6,19,tiger,tiger,tiger,tiger,tiger,True,True,True
10-7,19,sweet_pepper,whiskey_jug,whiskey_jug,bell_pepper,whiskey_jug,True,False,True
10-8,19,poppy,strawberry,strawberry,strawberry,strawberry,True,True,True
10-9,19,castle,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,Kerry_blue_terrier,True,True,True
10-10,19,flatfish,maraca,maraca,maraca,maraca,True,True,True
10-11,19,camel,Arabian_camel,Arabian_camel,Arabian_camel,Arabian_camel,True,True,True
10-12,19,camel,Arabian_camel,Arabian_camel,Arabian_camel,Arabian_camel,True,True,True
10-13,19,pickup_truck,moving_van,moving_van,moving_van,moving_van,True,True,True
10-14,19,mouse,Windsor_tie,Windsor_tie,lesser_panda,Windsor_tie,True,False,True
10-15,19,maple_tree,meat_loaf,meat_loaf,meat_loaf,strawberry,True,True,False
10-16,19,snake,Madagascar_cat,Madagascar_cat,indri,Madagascar_cat,True,False,True
10-17,19,dolphin,dugong,dugong,dugong,dugong,True,True,True
10-18,19,sweet_pepper,bell_pepper,bell_pepper,bell_pepper,bell_pepper,True,True,True
10-19,19,lobster,milk_can,milk_can,milk_can,milk_can,True,True,True
11-0,19,porcupine,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
11-1,19,squirrel,milk_can,fire_screen,fire_screen,plate_rack,False,False,False
11-2,19,forest,milk_can,milk_can,milk_can,milk_can,True,True,True
11-3,19,wardrobe,chiffonier,chiffonier,theater_curtain,wardrobe,True,False,False
11-4,19,crocodile,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,Sealyham_terrier,True,True,True
11-5,19,turtle,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,Brabancon_griffon,True,True,True
11-6,19,road,Japanese_spaniel,komondor,komondor,komondor,False,False,False
11-7,19,rose,daisy,daisy,daisy,daisy,True,True,True
11-8,19,tractor,thresher,thresher,lion,thresher,True,False,True
11-9,19,mouse,hare,hare,earthstar,hare,True,False,True
11-10,19,pear,yawl,yawl,yawl,yawl,True,True,True
11-11,19,orange,Crock_Pot,Crock_Pot,ping-pong_ball,Crock_Pot,True,False,True
11-12,19,girl,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
11-13,19,cockroach,frying_pan,frying_pan,frying_pan,frying_pan,True,True,True
11-14,19,cloud,red-breasted_merganser,red-breasted_merganser,grey_whale,red-breasted_merganser,True,False,True
11-15,19,lizard,lion,kit_fox,lion,kit_fox,False,True,False
11-16,19,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
11-17,19,caterpillar,ear,ear,guillotine,ear,True,False,True
11-18,19,bottle,nipple,nipple,hair_spray,nipple,True,False,True
11-19,19,plate,screw,screw,screw,barometer,True,True,False
12-0,19,whale,red-breasted_merganser,grey_whale,red-breasted_merganser,grey_whale,False,True,False
12-1,19,wardrobe,chiffonier,chiffonier,chiffonier,chiffonier,True,True,True
12-2,19,trout,bearskin,bearskin,bearskin,bearskin,True,True,True
12-3,19,shrew,limpkin,dugong,dugong,limpkin,False,False,True
12-4,19,rocket,fountain,fountain,fountain,fountain,True,True,True
12-5,19,elephant,German_short-haired_pointer,German_short-haired_pointer,German_short-haired_pointer,German_short-haired_pointer,True,True,True
12-6,19,cockroach,tick,tick,tick,tick,True,True,True
12-7,19,rabbit,Japanese_spaniel,Japanese_spaniel,Japanese_spaniel,Japanese_spaniel,True,True,True
12-8,19,bear,German_short-haired_pointer,German_short-haired_pointer,brown_bear,German_short-haired_pointer,True,False,True
12-9,19,motorcycle,moped,moped,moped,moped,True,True,True
12-10,19,leopard,leopard,leopard,leopard,leopard,True,True,True
12-11,19,orchid,clog,maraca,clog,clog,False,True,True
12-12,19,chair,folding_chair,folding_chair,folding_chair,folding_chair,True,True,True
12-13,19,tiger,tiger,tiger,tiger,tiger,True,True,True
12-14,19,tiger,whiskey_jug,tiger,tiger,Brabancon_griffon,False,False,False
12-15,19,kangaroo,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
12-16,19,can,punching_bag,punching_bag,punching_bag,hair_spray,True,True,False
12-17,19,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
12-18,19,road,dugong,dugong,dugong,dugong,True,True,True
12-19,19,sea,slide_rule,slide_rule,slide_rule,slide_rule,True,True,True
13-0,19,crocodile,coyote,coyote,coyote,coyote,True,True,True
13-1,19,sunflower,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
13-2,19,turtle,dugong,dugong,dugong,dugong,True,True,True
13-3,19,lizard,toy_terrier,platypus,toy_terrier,toy_terrier,False,True,True
13-4,19,worm,fire_screen,fire_screen,fire_screen,fire_screen,True,True,True
13-5,19,bus,school_bus,school_bus,school_bus,school_bus,True,True,True
13-6,19,skunk,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
13-7,19,apple,punching_bag,punching_bag,croquet_ball,punching_bag,True,False,True
13-8,19,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
13-9,19,spider,barn_spider,barn_spider,barn_spider,barn_spider,True,True,True
13-10,19,couch,milk_can,milk_can,milk_can,milk_can,True,True,True
13-11,19,fox,hyena,hyena,hyena,hyena,True,True,True
13-12,19,forest,komondor,komondor,komondor,affenpinscher,True,True,False
13-13,19,woman,cloak,cloak,cloak,cloak,True,True,True
13-14,19,porcupine,sloth_bear,sloth_bear,sloth_bear,Indian_elephant,True,True,False
13-15,19,dolphin,African_hunting_dog,African_hunting_dog,African_hunting_dog,African_hunting_dog,True,True,True
13-16,19,train,moving_van,moving_van,moving_van,moving_van,True,True,True
13-17,19,maple_tree,lion,lion,rotisserie,rotisserie,True,False,False
13-18,19,baby,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
13-19,19,maple_tree,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
14-0,19,keyboard,nipple,nipple,nipple,nipple,True,True,True
14-1,19,beaver,platypus,platypus,platypus,platypus,True,True,True
14-2,19,wolf,ice_bear,ice_bear,ice_bear,ice_bear,True,True,True
14-3,19,trout,black_stork,lacewing,lacewing,ant,False,False,False
14-4,19,butterfly,Lakeland_terrier,Lakeland_terrier,fox_squirrel,Lakeland_terrier,True,False,True
14-5,19,camel,lion,lion,lion,lion,True,True,True
14-6,19,porcupine,lion,lion,patas,lion,True,False,True
14-7,19,flatfish,triceratops,triceratops,hot_pot,triceratops,True,False,True
14-8,19,train,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
14-9,19,aquarium_fish,goldfish,goldfish,goldfish,goldfish,True,True,True
14-10,19,bear,brown_bear,brown_bear,brown_bear,brown_bear,True,True,True
14-11,19,sweet_pepper,strawberry,strawberry,strawberry,strawberry,True,True,True
14-12,19,hamster,Persian_cat,Persian_cat,Persian_cat,Persian_cat,True,True,True
14-13,19,shark,dugong,dugong,dugong,dugong,True,True,True
14-14,19,sea,seashore,seashore,seashore,seashore,True,True,True
14-15,19,cup,pedestal,pedestal,table_lamp,pedestal,True,False,True
14-16,19,lizard,hen-of-the-woods,hen-of-the-woods,hen-of-the-woods,hen-of-the-woods,True,True,True
14-17,19,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
14-18,19,bus,moving_van,moving_van,moving_van,moving_van,True,True,True
14-19,19,porcupine,gong,gong,gong,gong,True,True,True
15-0,19,dinosaur,Indian_elephant,Indian_elephant,Indian_elephant,Indian_elephant,True,True,True
15-1,19,bridge,moving_van,moving_van,moving_van,moving_van,True,True,True
15-2,19,wolf,malamute,malamute,Dandie_Dinmont,timber_wolf,True,False,False
15-3,19,leopard,fox_squirrel,fox_squirrel,snow_leopard,fox_squirrel,True,False,True
15-4,19,girl,chimpanzee,chimpanzee,loupe,loupe,True,False,False
15-5,19,streetcar,moving_van,moving_van,moving_van,moving_van,True,True,True
15-6,19,crab,ant,ant,ant,ant,True,True,True
15-7,19,trout,ocarina,ocarina,ocarina,ocarina,True,True,True
15-8,19,bridge,moving_van,moving_van,moving_van,moving_van,True,True,True
15-9,19,wolf,red_wolf,red_wolf,red_wolf,red_wolf,True,True,True
15-10,19,trout,frying_pan,waffle_iron,rotisserie,waffle_iron,False,False,False
15-11,19,lion,lion,lion,redbone,redbone,True,False,False
15-12,19,tractor,moving_van,moving_van,moving_van,moving_van,True,True,True
15-13,19,streetcar,thresher,container_ship,container_ship,container_ship,False,False,False
15-14,19,chair,sunscreen,sunscreen,lotion,sunscreen,True,False,True
15-15,19,tank,thresher,thresher,thresher,thresher,True,True,True
15-16,19,mouse,patas,milk_can,patas,patas,False,True,True
15-17,19,orchid,yellow_lady's_slipper,lesser_panda,lesser_panda,yellow_lady's_slipper,False,False,True
15-18,19,fox,lion,lion,kit_fox,lion,True,False,True
15-19,19,motorcycle,chain_saw,milk_can,milk_can,milk_can,False,False,False
16-0,19,clock,stopwatch,stopwatch,stopwatch,stopwatch,True,True,True
16-1,19,tractor,thresher,thresher,thresher,thresher,True,True,True
16-2,19,pear,komondor,komondor,komondor,komondor,True,True,True
16-3,19,tank,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
16-4,19,possum,polecat,polecat,polecat,polecat,True,True,True
16-5,19,woman,otterhound,otterhound,otterhound,Sussex_spaniel,True,True,False
16-6,19,cloud,Arctic_fox,Arctic_fox,black_grouse,black_grouse,True,False,False
16-7,19,beetle,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,yellow_lady's_slipper,True,True,True
16-8,19,rabbit,African_hunting_dog,African_hunting_dog,African_hunting_dog,African_hunting_dog,True,True,True
16-9,19,porcupine,milk_can,milk_can,milk_can,milk_can,True,True,True
16-10,19,chair,muzzle,muzzle,muzzle,muzzle,True,True,True
16-11,19,chimpanzee,chimpanzee,chimpanzee,langur,chimpanzee,True,False,True
16-12,19,dolphin,dugong,dugong,dugong,dugong,True,True,True
16-13,19,keyboard,slide_rule,slide_rule,slide_rule,slide_rule,True,True,True
16-14,19,fox,kit_fox,kit_fox,kit_fox,kit_fox,True,True,True
16-15,19,pear,nipple,nipple,nipple,nipple,True,True,True
16-16,19,chair,guillotine,guillotine,plate_rack,guillotine,True,False,True
16-17,19,tractor,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
16-18,19,shark,dugong,dugong,dugong,dugong,True,True,True
16-19,19,tulip,milk_can,milk_can,milk_can,milk_can,True,True,True
17-0,19,pine_tree,fox_squirrel,affenpinscher,fox_squirrel,affenpinscher,False,True,False
17-1,19,rocket,space_shuttle,space_shuttle,space_shuttle,space_shuttle,True,True,True
17-2,19,plain,hartebeest,hartebeest,hartebeest,hartebeest,True,True,True
17-3,19,whale,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
17-4,19,forest,orangutan,orangutan,orangutan,orangutan,True,True,True
17-5,19,otter,dugong,dugong,dugong,dugong,True,True,True
17-6,19,cup,maraca,maraca,maraca,maraca,True,True,True
17-7,19,apple,punching_bag,punching_bag,maraca,punching_bag,True,False,True
17-8,19,keyboard,slide_rule,slide_rule,pedestal,slide_rule,True,False,True
17-9,19,oak_tree,thresher,thresher,worm_fence,worm_fence,True,False,False
17-10,19,dolphin,dugong,dugong,dugong,dugong,True,True,True
17-11,19,palm_tree,fox_squirrel,fox_squirrel,barn_spider,fox_squirrel,True,False,True
17-12,19,aquarium_fish,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
17-13,19,otter,Japanese_spaniel,Madagascar_cat,Madagascar_cat,Madagascar_cat,False,False,False
17-14,19,fox,red_fox,red_fox,red_fox,red_fox,True,True,True
17-15,19,tiger,tiger,tiger,tiger,tiger,True,True,True
17-16,19,willow_tree,komondor,komondor,dugong,worm_fence,True,False,False
17-17,19,squirrel,fox_squirrel,fox_squirrel,fox_squirrel,fox_squirrel,True,True,True
17-18,19,bed,cradle,cradle,cradle,cradle,True,True,True
17-19,19,tank,amphibian,moving_van,moving_van,moving_van,False,False,False
18-0,19,road,sandbar,sandbar,sandbar,sandbar,True,True,True
18-1,19,motorcycle,motor_scooter,motor_scooter,motor_scooter,motor_scooter,True,True,True
18-2,19,man,Windsor_tie,Windsor_tie,Windsor_tie,Windsor_tie,True,True,True
18-3,19,dolphin,grey_whale,grey_whale,grey_whale,grey_whale,True,True,True
18-4,19,trout,nipple,nipple,nipple,nipple,True,True,True
18-5,19,ray,dugong,dugong,dugong,dugong,True,True,True
18-6,19,boy,swimming_trunks,swimming_trunks,swimming_trunks,swimming_trunks,True,True,True
18-7,19,cockroach,isopod,isopod,cockroach,isopod,True,False,True
18-8,19,lobster,chain_saw,chain_saw,chain_saw,chain_saw,True,True,True
18-9,19,snake,triceratops,triceratops,triceratops,triceratops,True,True,True
18-10,19,pickup_truck,moving_van,moving_van,moving_van,moving_van,True,True,True
18-11,19,couch,pedestal,pedestal,pedestal,pedestal,True,True,True
18-12,19,raccoon,lion,lion,lion,lion,True,True,True
18-13,19,mountain,hourglass,hourglass,fox_squirrel,hourglass,True,False,True
18-14,19,pine_tree,space_shuttle,book_jacket,book_jacket,parachute,False,False,False
18-15,19,ray,rock_beauty,rock_beauty,rock_beauty,rock_beauty,True,True,True
18-16,19,chimpanzee,chimpanzee,chimpanzee,chimpanzee,chimpanzee,True,True,True
18-17,19,lamp,table_lamp,table_lamp,table_lamp,table_lamp,True,True,True
18-18,19,leopard,lion,lion,lion,lion,True,True,True
